Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-06-26";"10:30 - 10:45";21000;20426.867;"2025-01-30 15:15"
"2024-06-26";"10:45 - 11:00";21150;20410.244;"2025-01-30 15:15"
"2024-06-26";"11:00 - 11:15";21250;20339.455;"2025-01-30 15:15"
"2024-06-26";"11:15 - 11:30";21250;20710.02;"2025-01-30 15:15"
"2024-06-26";"11:30 - 11:45";21250;20608.469;"2025-01-30 15:15"
"2024-06-26";"11:45 - 12:00";21350;20513.914;"2025-01-30 15:15"
"2024-06-26";"12:00 - 12:15";21450;20851.13;"2025-01-30 15:15"
"2024-06-26";"12:15 - 12:30";21500;20758.357;"2025-01-30 15:15"
"2024-06-26";"12:30 - 12:45";21500;20801.072;"2025-01-30 15:15"
"2024-06-26";"12:45 - 13:00";21500;20669.348;"2025-01-30 15:15"
"2024-06-26";"13:00 - 13:15";21500;21007.523;"2025-01-30 15:15"
"2024-06-26";"13:15 - 13:30";21450;20914.719;"2025-01-30 15:15"
"2024-06-26";"13:30 - 13:45";21200;20453.7;"2025-01-30 15:15"
"2024-06-26";"13:45 - 14:00";20850;19988.785;"2025-01-30 15:15"
"2024-06-26";"14:00 - 14:15";21050;20512.54;"2025-01-30 15:15"
"2024-06-26";"14:15 - 14:30";21200;20421.28;"2025-01-30 15:15"
"2024-06-26";"14:30 - 14:45";21250;20655.684;"2025-01-30 15:15"
"2024-06-26";"14:45 - 15:00";21250;20768.125;"2025-01-30 15:15"
"2024-06-26";"15:00 - 15:15";21250;20854.172;"2025-01-30 15:15"
"2024-06-26";"15:15 - 15:30";21200;20893.826;"2025-01-30 15:15"
"2024-06-26";"15:30 - 15:45";21150;20986.611;"2025-01-30 15:15"
"2024-06-26";"15:45 - 16:00";21150;21168.008;"2025-01-30 15:15"
"2024-06-26";"16:00 - 16:15";21150;21132.389;"2025-01-30 15:15"
"2024-06-26";"16:15 - 16:30";21150;21131.027;"2025-01-30 15:15"
"2024-06-26";"16:30 - 16:45";21150;20971.758;"2025-01-30 15:15"
"2024-06-26";"16:45 - 17:00";21150;20760.58;"2025-01-30 15:15"
"2024-06-26";"17:00 - 17:15";21100;20847.463;"2025-01-30 15:15"
"2024-06-26";"17:15 - 17:30";21100;20913.617;"2025-01-30 15:15"
"2024-06-26";"17:30 - 17:45";21050;21239.395;"2025-01-30 15:15"
"2024-06-26";"17:45 - 18:00";20700;20984.475;"2025-01-30 15:15"
"2024-06-26";"18:00 - 18:15";20500;20887.467;"2025-01-30 15:15"
"2024-06-26";"18:15 - 18:30";20650;21204.326;"2025-01-30 15:15"
"2024-06-26";"18:30 - 18:45";20800;21337.926;"2025-01-30 15:15"
"2024-06-26";"18:45 - 19:00";20800;21377.957;"2025-01-30 15:15"
"2024-06-26";"19:00 - 19:15";20800;21239.805;"2025-01-30 15:15"
"2024-06-26";"19:15 - 19:30";20800;21283.627;"2025-01-30 15:15"
"2024-06-26";"19:30 - 19:45";20800;21404.697;"2025-01-30 15:15"
"2024-06-26";"19:45 - 20:00";20800;21274.607;"2025-01-30 15:15"
"2024-06-26";"20:00 - 20:15";20800;21101.48;"2025-01-30 15:15"
"2024-06-26";"20:15 - 20:30";20800;21093.898;"2025-01-30 15:15"
"2024-06-26";"20:30 - 20:45";20750;21032.9;"2025-01-30 15:15"
"2024-06-26";"20:45 - 21:00";20650;20791.412;"2025-01-30 15:15"
"2024-06-26";"21:00 - 21:15";20450;20451.514;"2025-01-30 15:15"
"2024-06-26";"21:15 - 21:30";20200;20350.21;"2025-01-30 15:15"
"2024-06-26";"21:30 - 21:45";19950;20112.174;"2025-01-30 15:15"
"2024-06-26";"21:45 - 22:00";19450;19398.223;"2025-01-30 15:15"
"2024-06-26";"22:00 - 22:15";19350;19397.28;"2025-01-30 15:15"
"2024-06-26";"22:15 - 22:30";19050;19134.076;"2025-01-30 15:15"
"2024-06-26";"22:30 - 22:45";18700;18640.537;"2025-01-30 15:15"
"2024-06-26";"22:45 - 23:00";18350;18206.82;"2025-01-30 15:15"
"2024-06-26";"23:00 - 23:15";18000;17817.467;"2025-01-30 15:15"
"2024-06-26";"23:15 - 23:30";17650;17352.775;"2025-01-30 15:15"
"2024-06-26";"23:30 - 23:45";17250;17178.31;"2025-01-30 15:15"
"2024-06-26";"23:45 - 24:00";16900;16724.402;"2025-01-30 15:15"
"2024-06-27";"00:00 - 00:15";16500;16515.898;"2025-01-30 15:15"
"2024-06-27";"00:15 - 00:30";16250;16190.849;"2025-01-30 15:15"
"2024-06-27";"00:30 - 00:45";16050;15928.823;"2025-01-30 15:15"
"2024-06-27";"00:45 - 01:00";15850;15828.463;"2025-01-30 15:15"
"2024-06-27";"01:00 - 01:15";15600;15689.536;"2025-01-30 15:15"
"2024-06-27";"01:15 - 01:30";15400;15498.143;"2025-01-30 15:15"
"2024-06-27";"01:30 - 01:45";15250;15318.886;"2025-01-30 15:15"
"2024-06-27";"01:45 - 02:00";15150;15375.168;"2025-01-30 15:15"
"2024-06-27";"02:00 - 02:15";15100;14894.483;"2025-01-30 15:15"
"2024-06-27";"02:15 - 02:30";15050;14990.803;"2025-01-30 15:15"
"2024-06-27";"02:30 - 02:45";15050;15032.954;"2025-01-30 15:15"
"2024-06-27";"02:45 - 03:00";15050;15005.344;"2025-01-30 15:15"
"2024-06-27";"03:00 - 03:15";15050;15015.924;"2025-01-30 15:15"
"2024-06-27";"03:15 - 03:30";15050;14959.267;"2025-01-30 15:15"
"2024-06-27";"03:30 - 03:45";15050;14920.42;"2025-01-30 15:15"
"2024-06-27";"03:45 - 04:00";15050;14878.034;"2025-01-30 15:15"
"2024-06-27";"04:00 - 04:15";15000;14724.201;"2025-01-30 15:15"
"2024-06-27";"04:15 - 04:30";15000;14928.901;"2025-01-30 15:15"
"2024-06-27";"04:30 - 04:45";15050;14986.403;"2025-01-30 15:15"
"2024-06-27";"04:45 - 05:00";15150;15025.135;"2025-01-30 15:15"
"2024-06-27";"05:00 - 05:15";15250;15296.449;"2025-01-30 15:15"
"2024-06-27";"05:15 - 05:30";15500;15484.513;"2025-01-30 15:15"
"2024-06-27";"05:30 - 05:45";15750;15644.525;"2025-01-30 15:15"
"2024-06-27";"05:45 - 06:00";16300;16165.019;"2025-01-30 15:15"
"2024-06-27";"06:00 - 06:15";17500;17305.447;"2025-01-30 15:15"
"2024-06-27";"06:15 - 06:30";18100;17974.537;"2025-01-30 15:15"
"2024-06-27";"06:30 - 06:45";18600;18516.254;"2025-01-30 15:15"
"2024-06-27";"06:45 - 07:00";19200;19161.783;"2025-01-30 15:15"
"2024-06-27";"07:00 - 07:15";19800;19784.377;"2025-01-30 15:15"
"2024-06-27";"07:15 - 07:30";20200;20114.777;"2025-01-30 15:15"
"2024-06-27";"07:30 - 07:45";20400;20567.63;"2025-01-30 15:15"
"2024-06-27";"07:45 - 08:00";20750;20985.674;"2025-01-30 15:15"
"2024-06-27";"08:00 - 08:15";20900;21186.566;"2025-01-30 15:15"
"2024-06-27";"08:15 - 08:30";21050;21354.285;"2025-01-30 15:15"
"2024-06-27";"08:30 - 08:45";21100;21569.572;"2025-01-30 15:15"
"2024-06-27";"08:45 - 09:00";21100;21580.625;"2025-01-30 15:15"
"2024-06-27";"09:00 - 09:15";21100;21872.838;"2025-01-30 15:15"
"2024-06-27";"09:15 - 09:30";21100;21741.145;"2025-01-30 15:15"
"2024-06-27";"09:30 - 09:45";21100;21601.521;"2025-01-30 15:15"
"2024-06-27";"09:45 - 10:00";21100;21121.098;"2025-01-30 15:15"
"2024-06-27";"10:00 - 10:15";20950;21156.83;"2025-01-30 15:15"
"2024-06-27";"10:15 - 10:30";21000;21131.225;"2025-01-30 15:15"
"2024-06-27";"10:30 - 10:45";21050;21183.371;"2025-01-30 15:15"
"2024-06-27";"10:45 - 11:00";21100;21438.629;"2025-01-30 15:15"
"2024-06-27";"11:00 - 11:15";21200;21407.457;"2025-01-30 15:15"
"2024-06-27";"11:15 - 11:30";21200;21561.033;"2025-01-30 15:15"
"2024-06-27";"11:30 - 11:45";21200;21707.174;"2025-01-30 15:15"
"2024-06-27";"11:45 - 12:00";21250;21485.135;"2025-01-30 15:15"
"2024-06-27";"12:00 - 12:15";21300;21823.287;"2025-01-30 15:15"
"2024-06-27";"12:15 - 12:30";21350;21787.283;"2025-01-30 15:15"
"2024-06-27";"12:30 - 12:45";21350;22145.223;"2025-01-30 15:15"
"2024-06-27";"12:45 - 13:00";21350;21783.03;"2025-01-30 15:15"
"2024-06-27";"13:00 - 13:15";21400;22221.986;"2025-01-30 15:15"
"2024-06-27";"13:15 - 13:30";21400;21917.627;"2025-01-30 15:15"
"2024-06-27";"13:30 - 13:45";21400;21125.496;"2025-01-30 15:15"
"2024-06-27";"13:45 - 14:00";20850;21399.123;"2025-01-30 15:15"
"2024-06-27";"14:00 - 14:15";21050;21589.47;"2025-01-30 15:15"
"2024-06-27";"14:15 - 14:30";21200;21803.766;"2025-01-30 15:15"
"2024-06-27";"14:30 - 14:45";21250;21897.338;"2025-01-30 15:15"
"2024-06-27";"14:45 - 15:00";21250;21539.463;"2025-01-30 15:15"
"2024-06-27";"15:00 - 15:15";21250;21907.57;"2025-01-30 15:15"
"2024-06-27";"15:15 - 15:30";21250;21845.348;"2025-01-30 15:15"
"2024-06-27";"15:30 - 15:45";21300;21651.76;"2025-01-30 15:15"
"2024-06-27";"15:45 - 16:00";21350;21837.45;"2025-01-30 15:15"
"2024-06-27";"16:00 - 16:15";21400;21794.523;"2025-01-30 15:15"
"2024-06-27";"16:15 - 16:30";21400;21756.346;"2025-01-30 15:15"
"2024-06-27";"16:30 - 16:45";21400;22017.064;"2025-01-30 15:15"
"2024-06-27";"16:45 - 17:00";21400;22291.84;"2025-01-30 15:15"
"2024-06-27";"17:00 - 17:15";21400;21901.32;"2025-01-30 15:15"
"2024-06-27";"17:15 - 17:30";21400;21829.477;"2025-01-30 15:15"
"2024-06-27";"17:30 - 17:45";21350;21614.938;"2025-01-30 15:15"
"2024-06-27";"17:45 - 18:00";21050;21243.898;"2025-01-30 15:15"
"2024-06-27";"18:00 - 18:15";21050;21201.44;"2025-01-30 15:15"
"2024-06-27";"18:15 - 18:30";21200;21372.775;"2025-01-30 15:15"
"2024-06-27";"18:30 - 18:45";21350;21524.906;"2025-01-30 15:15"
"2024-06-27";"18:45 - 19:00";21450;21319.643;"2025-01-30 15:15"
"2024-06-27";"19:00 - 19:15";21450;21314.205;"2025-01-30 15:15"
"2024-06-27";"19:15 - 19:30";21450;21372.023;"2025-01-30 15:15"
"2024-06-27";"19:30 - 19:45";21450;21479.88;"2025-01-30 15:15"
"2024-06-27";"19:45 - 20:00";21450;21284.35;"2025-01-30 15:15"
"2024-06-27";"20:00 - 20:15";21450;21157.076;"2025-01-30 15:15"
"2024-06-27";"20:15 - 20:30";21450;21127.68;"2025-01-30 15:15"
"2024-06-27";"20:30 - 20:45";21400;20907.828;"2025-01-30 15:15"
"2024-06-27";"20:45 - 21:00";21300;20886.867;"2025-01-30 15:15"
"2024-06-27";"21:00 - 21:15";21100;20480.03;"2025-01-30 15:15"
"2024-06-27";"21:15 - 21:30";20850;20187.91;"2025-01-30 15:15"
"2024-06-27";"21:30 - 21:45";20600;19829.764;"2025-01-30 15:15"
"2024-06-27";"21:45 - 22:00";20100;19411.928;"2025-01-30 15:15"
"2024-06-27";"22:00 - 22:15";19850;19142.656;"2025-01-30 15:15"
"2024-06-27";"22:15 - 22:30";19550;19079.81;"2025-01-30 15:15"
"2024-06-27";"22:30 - 22:45";19200;18643.127;"2025-01-30 15:15"
"2024-06-27";"22:45 - 23:00";18850;18271.5;"2025-01-30 15:15"
"2024-06-27";"23:00 - 23:15";18300;17952.826;"2025-01-30 15:15"
"2024-06-27";"23:15 - 23:30";17950;17536.549;"2025-01-30 15:15"
"2024-06-27";"23:30 - 23:45";17550;17278.086;"2025-01-30 15:15"
"2024-06-27";"23:45 - 24:00";17200;16859.127;"2025-01-30 15:15"
"2024-06-28";"00:00 - 00:15";16650;16699.697;"2025-01-30 15:15"
"2024-06-28";"00:15 - 00:30";16400;16673.965;"2025-01-30 15:15"
"2024-06-28";"00:30 - 00:45";16200;16293.625;"2025-01-30 15:15"
"2024-06-28";"00:45 - 01:00";16000;16126.843;"2025-01-30 15:15"
"2024-06-28";"01:00 - 01:15";15750;15989.264;"2025-01-30 15:15"
"2024-06-28";"01:15 - 01:30";15550;15862.369;"2025-01-30 15:15"
"2024-06-28";"01:30 - 01:45";15400;15741.721;"2025-01-30 15:15"
"2024-06-28";"01:45 - 02:00";15300;15545.693;"2025-01-30 15:15"
"2024-06-28";"02:00 - 02:15";15250;15410.222;"2025-01-30 15:15"
"2024-06-28";"02:15 - 02:30";15200;15315.083;"2025-01-30 15:15"
"2024-06-28";"02:30 - 02:45";15150;15331.443;"2025-01-30 15:15"
"2024-06-28";"02:45 - 03:00";15100;15372.228;"2025-01-30 15:15"
"2024-06-28";"03:00 - 03:15";15100;15293.23;"2025-01-30 15:15"
"2024-06-28";"03:15 - 03:30";15100;15301.666;"2025-01-30 15:15"
"2024-06-28";"03:30 - 03:45";15100;15246.482;"2025-01-30 15:15"
"2024-06-28";"03:45 - 04:00";15050;15044.04;"2025-01-30 15:15"
"2024-06-28";"04:00 - 04:15";15050;15014.114;"2025-01-30 15:15"
"2024-06-28";"04:15 - 04:30";15050;15030.709;"2025-01-30 15:15"
"2024-06-28";"04:30 - 04:45";15100;15295.141;"2025-01-30 15:15"
"2024-06-28";"04:45 - 05:00";15200;15458.412;"2025-01-30 15:15"
"2024-06-28";"05:00 - 05:15";15300;15605.438;"2025-01-30 15:15"
"2024-06-28";"05:15 - 05:30";15550;15732.191;"2025-01-30 15:15"
"2024-06-28";"05:30 - 05:45";15800;16085.682;"2025-01-30 15:15"
"2024-06-28";"05:45 - 06:00";16350;16608.906;"2025-01-30 15:15"
"2024-06-28";"06:00 - 06:15";17400;17727.68;"2025-01-30 15:15"
"2024-06-28";"06:15 - 06:30";17950;18159.363;"2025-01-30 15:15"
"2024-06-28";"06:30 - 06:45";18450;18782.508;"2025-01-30 15:15"
"2024-06-28";"06:45 - 07:00";19100;19285.549;"2025-01-30 15:15"
"2024-06-28";"07:00 - 07:15";19750;19837.363;"2025-01-30 15:15"
"2024-06-28";"07:15 - 07:30";20150;19999.236;"2025-01-30 15:15"
"2024-06-28";"07:30 - 07:45";20600;20471.61;"2025-01-30 15:15"
"2024-06-28";"07:45 - 08:00";21100;20544.096;"2025-01-30 15:15"
"2024-06-28";"08:00 - 08:15";21250;20814.4;"2025-01-30 15:15"
"2024-06-28";"08:15 - 08:30";21450;20885.307;"2025-01-30 15:15"
"2024-06-28";"08:30 - 08:45";21600;21168.596;"2025-01-30 15:15"
"2024-06-28";"08:45 - 09:00";21700;21501.684;"2025-01-30 15:15"
"2024-06-28";"09:00 - 09:15";21700;21737.803;"2025-01-30 15:15"
"2024-06-28";"09:15 - 09:30";21700;21521.896;"2025-01-30 15:15"
"2024-06-28";"09:30 - 09:45";21700;21559.691;"2025-01-30 15:15"
"2024-06-28";"09:45 - 10:00";21550;21456.768;"2025-01-30 15:15"
"2024-06-28";"10:00 - 10:15";21400;21391.562;"2025-01-30 15:15"
"2024-06-28";"10:15 - 10:30";21450;21563.85;"2025-01-30 15:15"
"2024-06-28";"10:30 - 10:45";21550;21963.71;"2025-01-30 15:15"
"2024-06-28";"10:45 - 11:00";21650;21918.76;"2025-01-30 15:15"
"2024-06-28";"11:00 - 11:15";21750;21868.215;"2025-01-30 15:15"
"2024-06-28";"11:15 - 11:30";21850;21922.232;"2025-01-30 15:15"
"2024-06-28";"11:30 - 11:45";21950;22037.967;"2025-01-30 15:15"
"2024-06-28";"11:45 - 12:00";22050;22106.201;"2025-01-30 15:15"
"2024-06-28";"12:00 - 12:15";22200;21926.361;"2025-01-30 15:15"
"2024-06-28";"12:15 - 12:30";22250;22182.814;"2025-01-30 15:15"
"2024-06-28";"12:30 - 12:45";22300;22289.736;"2025-01-30 15:15"
"2024-06-28";"12:45 - 13:00";22350;22115.457;"2025-01-30 15:15"
"2024-06-28";"13:00 - 13:15";22350;22276.537;"2025-01-30 15:15"
"2024-06-28";"13:15 - 13:30";22300;21699.867;"2025-01-30 15:15"
"2024-06-28";"13:30 - 13:45";21950;21352.283;"2025-01-30 15:15"
"2024-06-28";"13:45 - 14:00";21600;21198.494;"2025-01-30 15:15"
"2024-06-28";"14:00 - 14:15";21800;21053.865;"2025-01-30 15:15"
"2024-06-28";"14:15 - 14:30";21950;20990.838;"2025-01-30 15:15"
"2024-06-28";"14:30 - 14:45";22000;20913.08;"2025-01-30 15:15"
"2024-06-28";"14:45 - 15:00";22000;21096.807;"2025-01-30 15:15"
"2024-06-28";"15:00 - 15:15";22000;21279.04;"2025-01-30 15:15"
"2024-06-28";"15:15 - 15:30";21950;21269.94;"2025-01-30 15:15"
"2024-06-28";"15:30 - 15:45";21900;21218.588;"2025-01-30 15:15"
"2024-06-28";"15:45 - 16:00";21850;20913.162;"2025-01-30 15:15"
"2024-06-28";"16:00 - 16:15";21800;21069.049;"2025-01-30 15:15"
"2024-06-28";"16:15 - 16:30";21750;20775.23;"2025-01-30 15:15"
"2024-06-28";"16:30 - 16:45";21700;20518.363;"2025-01-30 15:15"
"2024-06-28";"16:45 - 17:00";21650;20937.582;"2025-01-30 15:15"
"2024-06-28";"17:00 - 17:15";21600;21244.865;"2025-01-30 15:15"
"2024-06-28";"17:15 - 17:30";21550;21355.229;"2025-01-30 15:15"
"2024-06-28";"17:30 - 17:45";21500;21570.33;"2025-01-30 15:15"
"2024-06-28";"17:45 - 18:00";21200;21311.676;"2025-01-30 15:15"
"2024-06-28";"18:00 - 18:15";21200;21353.408;"2025-01-30 15:15"
"2024-06-28";"18:15 - 18:30";21350;21000.95;"2025-01-30 15:15"
"2024-06-28";"18:30 - 18:45";21500;21164.328;"2025-01-30 15:15"
"2024-06-28";"18:45 - 19:00";21550;21140.303;"2025-01-30 15:15"
"2024-06-28";"19:00 - 19:15";21550;20903.74;"2025-01-30 15:15"
"2024-06-28";"19:15 - 19:30";21550;20757.27;"2025-01-30 15:15"
"2024-06-28";"19:30 - 19:45";21550;20752.172;"2025-01-30 15:15"
"2024-06-28";"19:45 - 20:00";21450;20617.232;"2025-01-30 15:15"
"2024-06-28";"20:00 - 20:15";21350;20619.27;"2025-01-30 15:15"
"2024-06-28";"20:15 - 20:30";21250;20377.42;"2025-01-30 15:15"
"2024-06-28";"20:30 - 20:45";21200;20306.695;"2025-01-30 15:15"
"2024-06-28";"20:45 - 21:00";21100;20130.883;"2025-01-30 15:15"
"2024-06-28";"21:00 - 21:15";20900;19789.582;"2025-01-30 15:15"
"2024-06-28";"21:15 - 21:30";20650;19509.652;"2025-01-30 15:15"
"2024-06-28";"21:30 - 21:45";20400;19325.88;"2025-01-30 15:15"
"2024-06-28";"21:45 - 22:00";19900;19007.719;"2025-01-30 15:15"
"2024-06-28";"22:00 - 22:15";19650;18831.273;"2025-01-30 15:15"
"2024-06-28";"22:15 - 22:30";19350;18637.55;"2025-01-30 15:15"
"2024-06-28";"22:30 - 22:45";19000;18290.652;"2025-01-30 15:15"
"2024-06-28";"22:45 - 23:00";18650;18162.424;"2025-01-30 15:15"
"2024-06-28";"23:00 - 23:15";18100;17565.553;"2025-01-30 15:15"
"2024-06-28";"23:15 - 23:30";17750;17398.996;"2025-01-30 15:15"
"2024-06-28";"23:30 - 23:45";17350;17256.01;"2025-01-30 15:15"
"2024-06-28";"23:45 - 24:00";17000;17165.988;"2025-01-30 15:15"
"2024-06-29";"00:00 - 00:15";16550;16970.787;"2025-01-30 15:15"
"2024-06-29";"00:15 - 00:30";16300;16768.344;"2025-01-30 15:15"
"2024-06-29";"00:30 - 00:45";16100;16388.096;"2025-01-30 15:15"
"2024-06-29";"00:45 - 01:00";15950;16541.223;"2025-01-30 15:15"
"2024-06-29";"01:00 - 01:15";15800;16288.143;"2025-01-30 15:15"
"2024-06-29";"01:15 - 01:30";15650;16211.063;"2025-01-30 15:15"
"2024-06-29";"01:30 - 01:45";15500;16395.299;"2025-01-30 15:15"
"2024-06-29";"01:45 - 02:00";15400;16204.026;"2025-01-30 15:15"
"2024-06-29";"02:00 - 02:15";15300;16039.143;"2025-01-30 15:15"
"2024-06-29";"02:15 - 02:30";15250;15886.436;"2025-01-30 15:15"
"2024-06-29";"02:30 - 02:45";15200;15887.806;"2025-01-30 15:15"
"2024-06-29";"02:45 - 03:00";15100;15857.646;"2025-01-30 15:15"
"2024-06-29";"03:00 - 03:15";15050;15724.657;"2025-01-30 15:15"
"2024-06-29";"03:15 - 03:30";14950;16030.048;"2025-01-30 15:15"
"2024-06-29";"03:30 - 03:45";14850;15613.293;"2025-01-30 15:15"
"2024-06-29";"03:45 - 04:00";14750;15609.986;"2025-01-30 15:15"
"2024-06-29";"04:00 - 04:15";14700;15679.018;"2025-01-30 15:15"
"2024-06-29";"04:15 - 04:30";14650;15500.154;"2025-01-30 15:15"
"2024-06-29";"04:30 - 04:45";14600;15624.766;"2025-01-30 15:15"
"2024-06-29";"04:45 - 05:00";14550;15302.152;"2025-01-30 15:15"
"2024-06-29";"05:00 - 05:15";14500;15474.302;"2025-01-30 15:15"
"2024-06-29";"05:15 - 05:30";14500;15750.546;"2025-01-30 15:15"
"2024-06-29";"05:30 - 05:45";14500;15712.211;"2025-01-30 15:15"
"2024-06-29";"05:45 - 06:00";14750;15948.322;"2025-01-30 15:15"
"2024-06-29";"06:00 - 06:15";15100;16291.472;"2025-01-30 15:15"
"2024-06-29";"06:15 - 06:30";15400;16647.062;"2025-01-30 15:15"
"2024-06-29";"06:30 - 06:45";15750;17165.275;"2025-01-30 15:15"
"2024-06-29";"06:45 - 07:00";16050;17406.93;"2025-01-30 15:15"
"2024-06-29";"07:00 - 07:15";16400;17555.822;"2025-01-30 15:15"
"2024-06-29";"07:15 - 07:30";16800;17451.506;"2025-01-30 15:15"
"2024-06-29";"07:30 - 07:45";17050;17782.215;"2025-01-30 15:15"
"2024-06-29";"07:45 - 08:00";17350;18302.127;"2025-01-30 15:15"
"2024-06-29";"08:00 - 08:15";17700;18550.283;"2025-01-30 15:15"
"2024-06-29";"08:15 - 08:30";17950;19382.83;"2025-01-30 15:15"
"2024-06-29";"08:30 - 08:45";18200;19482.172;"2025-01-30 15:15"
"2024-06-29";"08:45 - 09:00";18400;19711.244;"2025-01-30 15:15"
"2024-06-29";"09:00 - 09:15";18600;19962.45;"2025-01-30 15:15"
"2024-06-29";"09:15 - 09:30";18750;18483.566;"2025-01-30 15:15"
"2024-06-29";"09:30 - 09:45";18850;18224.094;"2025-01-30 15:15"
"2024-06-29";"09:45 - 10:00";18900;17821.533;"2025-01-30 15:15"
"2024-06-29";"10:00 - 10:15";18950;19114.395;"2025-01-30 15:15"
"2024-06-29";"10:15 - 10:30";19000;19212.066;"2025-01-30 15:15"
"2024-06-29";"10:30 - 10:45";19000;19463.73;"2025-01-30 15:15"
"2024-06-29";"10:45 - 11:00";19000;19473.373;"2025-01-30 15:15"
"2024-06-29";"11:00 - 11:15";19000;19579.629;"2025-01-30 15:15"
"2024-06-29";"11:15 - 11:30";19000;19370.783;"2025-01-30 15:15"
"2024-06-29";"11:30 - 11:45";19000;19314.727;"2025-01-30 15:15"
"2024-06-29";"11:45 - 12:00";19000;19388.072;"2025-01-30 15:15"
"2024-06-29";"12:00 - 12:15";19000;19511.031;"2025-01-30 15:15"
"2024-06-29";"12:15 - 12:30";19000;19819.545;"2025-01-30 15:15"
"2024-06-29";"12:30 - 12:45";19000;19655.275;"2025-01-30 15:15"
"2024-06-29";"12:45 - 13:00";19000;19430.496;"2025-01-30 15:15"
"2024-06-29";"13:00 - 13:15";18950;19363.336;"2025-01-30 15:15"
"2024-06-29";"13:15 - 13:30";18900;19044.5;"2025-01-30 15:15"
"2024-06-29";"13:30 - 13:45";18850;19186.281;"2025-01-30 15:15"
"2024-06-29";"13:45 - 14:00";18800;18457.6;"2025-01-30 15:15"
"2024-06-29";"14:00 - 14:15";18750;18669.348;"2025-01-30 15:15"
"2024-06-29";"14:15 - 14:30";18700;19104.854;"2025-01-30 15:15"
"2024-06-29";"14:30 - 14:45";18600;18610.111;"2025-01-30 15:15"
"2024-06-29";"14:45 - 15:00";18500;18617.71;"2025-01-30 15:15"
"2024-06-29";"15:00 - 15:15";18400;18826.889;"2025-01-30 15:15"
"2024-06-29";"15:15 - 15:30";18300;18305.314;"2025-01-30 15:15"
"2024-06-29";"15:30 - 15:45";18200;17782.107;"2025-01-30 15:15"
"2024-06-29";"15:45 - 16:00";18150;18165.385;"2025-01-30 15:15"
"2024-06-29";"16:00 - 16:15";18100;18231.623;"2025-01-30 15:15"
"2024-06-29";"16:15 - 16:30";18100;18240.746;"2025-01-30 15:15"
"2024-06-29";"16:30 - 16:45";18100;18200.924;"2025-01-30 15:15"
"2024-06-29";"16:45 - 17:00";18100;18546.535;"2025-01-30 15:15"
"2024-06-29";"17:00 - 17:15";18100;18455.887;"2025-01-30 15:15"
"2024-06-29";"17:15 - 17:30";18100;18239.299;"2025-01-30 15:15"
"2024-06-29";"17:30 - 17:45";18100;18747.15;"2025-01-30 15:15"
"2024-06-29";"17:45 - 18:00";18100;18502.35;"2025-01-30 15:15"
"2024-06-29";"18:00 - 18:15";18100;18696.805;"2025-01-30 15:15"
"2024-06-29";"18:15 - 18:30";18100;18917.254;"2025-01-30 15:15"
"2024-06-29";"18:30 - 18:45";18100;18750.135;"2025-01-30 15:15"
"2024-06-29";"18:45 - 19:00";18100;18636.602;"2025-01-30 15:15"
"2024-06-29";"19:00 - 19:15";18100;18765.691;"2025-01-30 15:15"
"2024-06-29";"19:15 - 19:30";18100;18645.275;"2025-01-30 15:15"
"2024-06-29";"19:30 - 19:45";18100;18780.803;"2025-01-30 15:15"
"2024-06-29";"19:45 - 20:00";18100;18542.205;"2025-01-30 15:15"
"2024-06-29";"20:00 - 20:15";18050;18369.188;"2025-01-30 15:15"
"2024-06-29";"20:15 - 20:30";17950;18257.424;"2025-01-30 15:15"
"2024-06-29";"20:30 - 20:45";17850;18182.092;"2025-01-30 15:15"
"2024-06-29";"20:45 - 21:00";17750;17884.123;"2025-01-30 15:15"
"2024-06-29";"21:00 - 21:15";17650;17615.447;"2025-01-30 15:15"
"2024-06-29";"21:15 - 21:30";17550;17578.691;"2025-01-30 15:15"
"2024-06-29";"21:30 - 21:45";17450;17460.688;"2025-01-30 15:15"
"2024-06-29";"21:45 - 22:00";17250;17268.83;"2025-01-30 15:15"
"2024-06-29";"22:00 - 22:15";17050;16988.355;"2025-01-30 15:15"
"2024-06-29";"22:15 - 22:30";16750;16824.678;"2025-01-30 15:15"
"2024-06-29";"22:30 - 22:45";16500;16488.012;"2025-01-30 15:15"
"2024-06-29";"22:45 - 23:00";16100;16130.14;"2025-01-30 15:15"
"2024-06-29";"23:00 - 23:15";15900;15852.982;"2025-01-30 15:15"
"2024-06-29";"23:15 - 23:30";15550;15666;"2025-01-30 15:15"
"2024-06-29";"23:30 - 23:45";15250;15159.903;"2025-01-30 15:15"
"2024-06-29";"23:45 - 24:00";14950;14853.196;"2025-01-30 15:15"
"2024-06-30";"00:00 - 00:15";14600;14768.505;"2025-01-30 15:15"
"2024-06-30";"00:15 - 00:30";14350;14495.11;"2025-01-30 15:15"
"2024-06-30";"00:30 - 00:45";14150;14198.106;"2025-01-30 15:15"
"2024-06-30";"00:45 - 01:00";13950;14241.026;"2025-01-30 15:15"
"2024-06-30";"01:00 - 01:15";13800;13928.602;"2025-01-30 15:15"
"2024-06-30";"01:15 - 01:30";13650;13838.821;"2025-01-30 15:15"
